i,d,STTi,STTid,Gi,TTd,l.t,DG,HLi,Emerge,RanCrust,RanWat
1,0,250.0,0,0,0,0,0,1,0,0.9,0.3
2,0,80.0,0,0,0,0,0,1,0,0.9,0.3
3,0,80.0,0,0,0,0,0,1,0,0.9,0.25
4,0,80.0,0,0,0,0,0,1,0,0.9,0.25
5,0,99999.0,0,0,0,0,0,1,0,0.9,0.3
6,0,80.0,0,0,0,0,0,1,0,0.9,0.3
7,0,80.0,0,0,0,0,0,1,0,0.9,0.3
8,0,120.0,0,0,0,0,0,1,0,0.9,0.3
9,0,120.0,0,0,0,0,0,1,0,0.9,0.1
10,0,80.0,0,0,0,0,0,1,0,0.9,0.3
11,0,80.0,0,0,0,0,0,1,0,0.9,0.3
12,0,50.0,0,0,0,0,0,1,0,0.9,0.3
13,0,180.0,0,0,0,0,0,1,0,0.9,0.3
14,0,80.0,0,0,0,0,0,1,0,0.9,0.25
15,0,50.0,0,0,0,0,0,1,0,0.9,0.15
16,0,250.0,0,0,0,0,0,1,0,0.9,0.3
17,0,50.0,0,0,0,0,0,1,0,0.9,0.25
18,0,120.0,0,0,0,0,0,1,0,0.9,0.25
19,0,80.0,0,0,0,0,0,1,0,0.9,0.1
20,0,80.0,0,0,0,0,0,1,0,0.9,0.3
21,0,80.0,0,0,0,0,0,1,0,0.9,0.3
22,0,50.0,0,0,0,0,0,1,0,0.9,0.3
23,0,99999.0,0,0,0,0,0,1,0,0.9,0.3
24,0,80.0,0,0,0,0,0,1,0,0.9,0.25
25,0,180.0,0,0,0,0,0,1,0,0.9,0.3
26,0,120.0,0,0,0,0,0,1,0,0.9,0.3
27,0,180.0,0,0,0,0,0,1,0,0.9,0.3
28,0,80.0,0,0,0,0,0,1,0,0.9,0.3
29,0,80.0,0,0,0,0,0,1,0,0.9,0.3
30,0,180.0,0,0,0,0,0,1,0,0.9,0.3
31,0,250.0,0,0,0,0,0,1,0,0.9,0.3
32,0,350.0,0,0,0,0,0,1,0,0.9,0.3
33,0,50.0,0,0,0,0,0,1,0,0.9,0.25
34,0,350.0,0,0,0,0,0,1,0,0.9,0.3
35,0,99999.0,0,0,0,0,0,1,0,0.9,0.15
36,0,120.0,0,0,0,0,0,1,0,0.9,0.25
37,0,80.0,0,0,0,0,0,1,0,0.9,0.25
38,0,180.0,0,0,0,0,0,1,0,0.9,0.25
39,0,250.0,0,0,0,0,0,1,0,0.9,0.25
40,0,120.0,0,0,0,0,0,1,0,0.9,0.25
41,0,99999.0,0,0,0,0,0,1,0,0.9,0.3
42,0,80.0,0,0,0,0,0,1,0,0.9,0.25
43,0,99999.0,0,0,0,0,0,1,0,0.9,0.3
44,0,50.0,0,0,0,0,0,1,0,0.9,0.3
45,0,180.0,0,0,0,0,0,1,0,0.9,0.2
46,0,99999.0,0,0,0,0,0,1,0,0.9,0.3
47,0,120.0,0,0,0,0,0,1,0,0.9,0.3
48,0,120.0,0,0,0,0,0,1,0,0.9,0.3
49,0,99999.0,0,0,0,0,0,1,0,0.9,0.3
50,0,80.0,0,0,0,0,0,1,0,0.9,0.2
51,0,180.0,0,0,0,0,0,1,0,0.9,0.3
52,0,120.0,0,0,0,0,0,1,0,0.9,0.25
53,0,250.0,0,0,0,0,0,1,0,0.9,0.3
54,0,350.0,0,0,0,0,0,1,0,0.9,0.3
55,0,120.0,0,0,0,0,0,1,0,0.9,0.25
56,0,120.0,0,0,0,0,0,1,0,0.9,0.3
57,0,80.0,0,0,0,0,0,1,0,0.9,0.25
58,0,50.0,0,0,0,0,0,1,0,0.9,0.3
59,0,120.0,0,0,0,0,0,1,0,0.9,0.3
60,0,99999.0,0,0,0,0,0,1,0,0.9,0.3
61,0,80.0,0,0,0,0,0,1,0,0.9,0.3
62,0,120.0,0,0,0,0,0,1,0,0.9,0.25
63,0,120.0,0,0,0,0,0,1,0,0.9,0.3
64,0,99999.0,0,0,0,0,0,1,0,0.9,0.3
65,0,250.0,0,0,0,0,0,1,0,0.9,0.3
66,0,120.0,0,0,0,0,0,1,0,0.9,0.1
67,0,20.0,0,0,0,0,0,1,0,0.9,0.25
68,0,180.0,0,0,0,0,0,1,0,0.9,0.25
69,0,50.0,0,0,0,0,0,1,0,0.9,0.25
70,0,80.0,0,0,0,0,0,1,0,0.9,0.25
71,0,120.0,0,0,0,0,0,1,0,0.9,0.1
72,0,80.0,0,0,0,0,0,1,0,0.9,0.3
73,0,80.0,0,0,0,0,0,1,0,0.9,0.3
74,0,50.0,0,0,0,0,0,1,0,0.9,0.25
75,0,180.0,0,0,0,0,0,1,0,0.9,0.3
76,0,80.0,0,0,0,0,0,1,0,0.9,0.3
77,0,80.0,0,0,0,0,0,1,0,0.9,0.3
78,0,120.0,0,0,0,0,0,1,0,0.9,0.3
79,0,80.0,0,0,0,0,0,1,0,0.9,0.3
80,0,80.0,0,0,0,0,0,1,0,0.9,0.3
81,0,80.0,0,0,0,0,0,1,0,0.9,0.1
82,0,120.0,0,0,0,0,0,1,0,0.9,0.3
83,0,50.0,0,0,0,0,0,1,0,0.9,0.25
84,0,180.0,0,0,0,0,0,1,0,0.9,0.3
85,0,80.0,0,0,0,0,0,1,0,0.9,0.3
86,0,50.0,0,0,0,0,0,1,0,0.9,0.15
87,0,120.0,0,0,0,0,0,1,0,0.9,0.1
88,0,80.0,0,0,0,0,0,1,0,0.9,0.3
89,0,50.0,0,0,0,0,0,1,0,0.9,0.25
90,0,80.0,0,0,0,0,0,1,0,0.9,0.3
91,0,10.0,0,0,0,0,0,1,0,0.9,0.3
92,0,80.0,0,0,0,0,0,1,0,0.9,0.2
93,0,50.0,0,0,0,0,0,1,0,0.9,0.3
94,0,120.0,0,0,0,0,0,1,0,0.9,0.3
95,0,180.0,0,0,0,0,0,1,0,0.9,0.25
96,0,80.0,0,0,0,0,0,1,0,0.9,0.3
97,0,50.0,0,0,0,0,0,1,0,0.9,0.3
98,0,80.0,0,0,0,0,0,1,0,0.9,0.1
99,0,180.0,0,0,0,0,0,1,0,0.9,0.3
100,0,80.0,0,0,0,0,0,1,0,0.9,0.3
101,0,80.0,0,0,0,0,0,1,0,0.9,0.3
102,0,120.0,0,0,0,0,0,1,0,0.9,0.15
103,0,50.0,0,0,0,0,0,1,0,0.9,0.25
104,0,50.0,0,0,0,0,0,1,0,0.9,0.3
105,0,50.0,0,0,0,0,0,1,0,0.9,0.3
106,0,120.0,0,0,0,0,0,1,0,0.9,0.3
107,0,180.0,0,0,0,0,0,1,0,0.9,0.3
108,0,80.0,0,0,0,0,0,1,0,0.9,0.25
109,0,80.0,0,0,0,0,0,1,0,0.9,0.25
110,0,50.0,0,0,0,0,0,1,0,0.9,0.25
111,0,80.0,0,0,0,0,0,1,0,0.9,0.3
112,0,180.0,0,0,0,0,0,1,0,0.9,0.3
113,0,120.0,0,0,0,0,0,1,0,0.9,0.3
114,0,80.0,0,0,0,0,0,1,0,0.9,0.3
115,0,80.0,0,0,0,0,0,1,0,0.9,0.25
116,0,99999.0,0,0,0,0,0,1,0,0.9,0.3
117,0,80.0,0,0,0,0,0,1,0,0.9,0.1
118,0,80.0,0,0,0,0,0,1,0,0.9,0.3
119,0,120.0,0,0,0,0,0,1,0,0.9,0.3
120,0,180.0,0,0,0,0,0,1,0,0.9,0.25
121,0,80.0,0,0,0,0,0,1,0,0.9,0.3
122,0,80.0,0,0,0,0,0,1,0,0.9,0.3
123,0,99999.0,0,0,0,0,0,1,0,0.9,0.3
124,0,80.0,0,0,0,0,0,1,0,0.9,0.3
125,0,120.0,0,0,0,0,0,1,0,0.9,0.08
126,0,50.0,0,0,0,0,0,1,0,0.9,0.3
127,0,350.0,0,0,0,0,0,1,0,0.9,0.3
128,0,120.0,0,0,0,0,0,1,0,0.9,0.3
129,0,180.0,0,0,0,0,0,1,0,0.9,0.3
130,0,180.0,0,0,0,0,0,1,0,0.9,0.3
131,0,80.0,0,0,0,0,0,1,0,0.9,0.25
132,0,180.0,0,0,0,0,0,1,0,0.9,0.3
133,0,50.0,0,0,0,0,0,1,0,0.9,0.3
134,0,80.0,0,0,0,0,0,1,0,0.9,0.25
135,0,80.0,0,0,0,0,0,1,0,0.9,0.2
136,0,250.0,0,0,0,0,0,1,0,0.9,0.2
137,0,80.0,0,0,0,0,0,1,0,0.9,0.25
138,0,80.0,0,0,0,0,0,1,0,0.9,0.25
139,0,50.0,0,0,0,0,0,1,0,0.9,0.3
140,0,180.0,0,0,0,0,0,1,0,0.9,0.3
141,0,80.0,0,0,0,0,0,1,0,0.9,0.3
142,0,80.0,0,0,0,0,0,1,0,0.9,0.3
143,0,50.0,0,0,0,0,0,1,0,0.9,0.3
144,0,120.0,0,0,0,0,0,1,0,0.9,0.3
145,0,80.0,0,0,0,0,0,1,0,0.9,0.3
146,0,80.0,0,0,0,0,0,1,0,0.9,0.3
147,0,80.0,0,0,0,0,0,1,0,0.9,0.3
148,0,50.0,0,0,0,0,0,1,0,0.9,0.3
149,0,120.0,0,0,0,0,0,1,0,0.9,0.3
150,0,50.0,0,0,0,0,0,1,0,0.9,0.3
151,0,180.0,0,0,0,0,0,1,0,0.9,0.3
152,0,50.0,0,0,0,0,0,1,0,0.9,0.25
153,0,80.0,0,0,0,0,0,1,0,0.9,0.25
154,0,80.0,0,0,0,0,0,1,0,0.9,0.2
155,0,250.0,0,0,0,0,0,1,0,0.9,0.25
156,0,50.0,0,0,0,0,0,1,0,0.9,0.3
157,0,250.0,0,0,0,0,0,1,0,0.9,0.1
158,0,99999.0,0,0,0,0,0,1,0,0.9,0.2
159,0,120.0,0,0,0,0,0,1,0,0.9,0.25
160,0,180.0,0,0,0,0,0,1,0,0.9,0.3
161,0,80.0,0,0,0,0,0,1,0,0.9,0.15
162,0,180.0,0,0,0,0,0,1,0,0.9,0.3
163,0,99999.0,0,0,0,0,0,1,0,0.9,0.3
164,0,120.0,0,0,0,0,0,1,0,0.9,0.3
165,0,180.0,0,0,0,0,0,1,0,0.9,0.25
166,0,500.0,0,0,0,0,0,1,0,0.9,0.3
167,0,50.0,0,0,0,0,0,1,0,0.9,0.3
168,0,50.0,0,0,0,0,0,1,0,0.9,0.15
169,0,99999.0,0,0,0,0,0,1,0,0.9,0.3
170,0,180.0,0,0,0,0,0,1,0,0.9,0.2
171,0,180.0,0,0,0,0,0,1,0,0.9,0.3
172,0,180.0,0,0,0,0,0,1,0,0.9,0.2
173,0,500.0,0,0,0,0,0,1,0,0.9,0.3
174,0,80.0,0,0,0,0,0,1,0,0.9,0.3
175,0,80.0,0,0,0,0,0,1,0,0.9,0.25
176,0,120.0,0,0,0,0,0,1,0,0.9,0.3
177,0,120.0,0,0,0,0,0,1,0,0.9,0.3
178,0,80.0,0,0,0,0,0,1,0,0.9,0.25
179,0,120.0,0,0,0,0,0,1,0,0.9,0.3
180,0,120.0,0,0,0,0,0,1,0,0.9,0.3
181,0,120.0,0,0,0,0,0,1,0,0.9,0.25
182,0,120.0,0,0,0,0,0,1,0,0.9,0.3
183,0,50.0,0,0,0,0,0,1,0,0.9,0.3
184,0,180.0,0,0,0,0,0,1,0,0.9,0.3
185,0,120.0,0,0,0,0,0,1,0,0.9,0.3
186,0,350.0,0,0,0,0,0,1,0,0.9,0.2
187,0,80.0,0,0,0,0,0,1,0,0.9,0.3
188,0,180.0,0,0,0,0,0,1,0,0.9,0.25
189,0,250.0,0,0,0,0,0,1,0,0.9,0.3
190,0,80.0,0,0,0,0,0,1,0,0.9,0.3
191,0,80.0,0,0,0,0,0,1,0,0.9,0.2
192,0,80.0,0,0,0,0,0,1,0,0.9,0.25
193,0,80.0,0,0,0,0,0,1,0,0.9,0.3
194,0,80.0,0,0,0,0,0,1,0,0.9,0.3
195,0,120.0,0,0,0,0,0,1,0,0.9,0.3
196,0,120.0,0,0,0,0,0,1,0,0.9,0.3
197,0,80.0,0,0,0,0,0,1,0,0.9,0.2
198,0,120.0,0,0,0,0,0,1,0,0.9,0.25
199,0,120.0,0,0,0,0,0,1,0,0.9,0.25
200,0,120.0,0,0,0,0,0,1,0,0.9,0.25
1,1,250.0,5.995,0,0,0,0,1,0,0.9,0.3
2,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
3,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
4,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
5,1,99999.0,5.995,0,0,0,0,1,0,0.9,0.3
6,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
7,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
8,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
9,1,120.0,5.995,0,0,0,0,1,0,0.9,0.1
10,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
11,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
12,1,50.0,5.995,0,0,0,0,1,0,0.9,0.3
13,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
14,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
15,1,50.0,5.995,0,0,0,0,1,0,0.9,0.15
16,1,250.0,5.995,0,0,0,0,1,0,0.9,0.3
17,1,50.0,5.995,0,0,0,0,1,0,0.9,0.25
18,1,120.0,5.995,0,0,0,0,1,0,0.9,0.25
19,1,80.0,5.995,0,0,0,0,1,0,0.9,0.1
20,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
21,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
22,1,50.0,5.995,0,0,0,0,1,0,0.9,0.3
23,1,99999.0,5.995,0,0,0,0,1,0,0.9,0.3
24,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
25,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
26,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
27,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
28,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
29,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
30,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
31,1,250.0,5.995,0,0,0,0,1,0,0.9,0.3
32,1,350.0,5.995,0,0,0,0,1,0,0.9,0.3
33,1,50.0,5.995,0,0,0,0,1,0,0.9,0.25
34,1,350.0,5.995,0,0,0,0,1,0,0.9,0.3
35,1,99999.0,5.995,0,0,0,0,1,0,0.9,0.15
36,1,120.0,5.995,0,0,0,0,1,0,0.9,0.25
37,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
38,1,180.0,5.995,0,0,0,0,1,0,0.9,0.25
39,1,250.0,5.995,0,0,0,0,1,0,0.9,0.25
40,1,120.0,5.995,0,0,0,0,1,0,0.9,0.25
41,1,99999.0,5.995,0,0,0,0,1,0,0.9,0.3
42,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
43,1,99999.0,5.995,0,0,0,0,1,0,0.9,0.3
44,1,50.0,5.995,0,0,0,0,1,0,0.9,0.3
45,1,180.0,5.995,0,0,0,0,1,0,0.9,0.2
46,1,99999.0,5.995,0,0,0,0,1,0,0.9,0.3
47,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
48,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
49,1,99999.0,5.995,0,0,0,0,1,0,0.9,0.3
50,1,80.0,5.995,0,0,0,0,1,0,0.9,0.2
51,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
52,1,120.0,5.995,0,0,0,0,1,0,0.9,0.25
53,1,250.0,5.995,0,0,0,0,1,0,0.9,0.3
54,1,350.0,5.995,0,0,0,0,1,0,0.9,0.3
55,1,120.0,5.995,0,0,0,0,1,0,0.9,0.25
56,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
57,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
58,1,50.0,5.995,0,0,0,0,1,0,0.9,0.3
59,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
60,1,99999.0,5.995,0,0,0,0,1,0,0.9,0.3
61,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
62,1,120.0,5.995,0,0,0,0,1,0,0.9,0.25
63,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
64,1,99999.0,5.995,0,0,0,0,1,0,0.9,0.3
65,1,250.0,5.995,0,0,0,0,1,0,0.9,0.3
66,1,120.0,5.995,0,0,0,0,1,0,0.9,0.1
67,1,20.0,5.995,0,0,0,0,1,0,0.9,0.25
68,1,180.0,5.995,0,0,0,0,1,0,0.9,0.25
69,1,50.0,5.995,0,0,0,0,1,0,0.9,0.25
70,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
71,1,120.0,5.995,0,0,0,0,1,0,0.9,0.1
72,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
73,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
74,1,50.0,5.995,0,0,0,0,1,0,0.9,0.25
75,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
76,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
77,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
78,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
79,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
80,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
81,1,80.0,5.995,0,0,0,0,1,0,0.9,0.1
82,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
83,1,50.0,5.995,0,0,0,0,1,0,0.9,0.25
84,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
85,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
86,1,50.0,5.995,0,0,0,0,1,0,0.9,0.15
87,1,120.0,5.995,0,0,0,0,1,0,0.9,0.1
88,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
89,1,50.0,5.995,0,0,0,0,1,0,0.9,0.25
90,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
91,1,10.0,5.995,0,0,0,0,1,0,0.9,0.3
92,1,80.0,5.995,0,0,0,0,1,0,0.9,0.2
93,1,50.0,5.995,0,0,0,0,1,0,0.9,0.3
94,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
95,1,180.0,5.995,0,0,0,0,1,0,0.9,0.25
96,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
97,1,50.0,5.995,0,0,0,0,1,0,0.9,0.3
98,1,80.0,5.995,0,0,0,0,1,0,0.9,0.1
99,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
100,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
101,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
102,1,120.0,5.995,0,0,0,0,1,0,0.9,0.15
103,1,50.0,5.995,0,0,0,0,1,0,0.9,0.25
104,1,50.0,5.995,0,0,0,0,1,0,0.9,0.3
105,1,50.0,5.995,0,0,0,0,1,0,0.9,0.3
106,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
107,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
108,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
109,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
110,1,50.0,5.995,0,0,0,0,1,0,0.9,0.25
111,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
112,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
113,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
114,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
115,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
116,1,99999.0,5.995,0,0,0,0,1,0,0.9,0.3
117,1,80.0,5.995,0,0,0,0,1,0,0.9,0.1
118,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
119,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
120,1,180.0,5.995,0,0,0,0,1,0,0.9,0.25
121,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
122,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
123,1,99999.0,5.995,0,0,0,0,1,0,0.9,0.3
124,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
125,1,120.0,5.995,0,0,0,0,1,0,0.9,0.08
126,1,50.0,5.995,0,0,0,0,1,0,0.9,0.3
127,1,350.0,5.995,0,0,0,0,1,0,0.9,0.3
128,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
129,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
130,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
131,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
132,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
133,1,50.0,5.995,0,0,0,0,1,0,0.9,0.3
134,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
135,1,80.0,5.995,0,0,0,0,1,0,0.9,0.2
136,1,250.0,5.995,0,0,0,0,1,0,0.9,0.2
137,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
138,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
139,1,50.0,5.995,0,0,0,0,1,0,0.9,0.3
140,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
141,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
142,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
143,1,50.0,5.995,0,0,0,0,1,0,0.9,0.3
144,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
145,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
146,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
147,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
148,1,50.0,5.995,0,0,0,0,1,0,0.9,0.3
149,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
150,1,50.0,5.995,0,0,0,0,1,0,0.9,0.3
151,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
152,1,50.0,5.995,0,0,0,0,1,0,0.9,0.25
153,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
154,1,80.0,5.995,0,0,0,0,1,0,0.9,0.2
155,1,250.0,5.995,0,0,0,0,1,0,0.9,0.25
156,1,50.0,5.995,0,0,0,0,1,0,0.9,0.3
157,1,250.0,5.995,0,0,0,0,1,0,0.9,0.1
158,1,99999.0,5.995,0,0,0,0,1,0,0.9,0.2
159,1,120.0,5.995,0,0,0,0,1,0,0.9,0.25
160,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
161,1,80.0,5.995,0,0,0,0,1,0,0.9,0.15
162,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
163,1,99999.0,5.995,0,0,0,0,1,0,0.9,0.3
164,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
165,1,180.0,5.995,0,0,0,0,1,0,0.9,0.25
166,1,500.0,5.995,0,0,0,0,1,0,0.9,0.3
167,1,50.0,5.995,0,0,0,0,1,0,0.9,0.3
168,1,50.0,5.995,0,0,0,0,1,0,0.9,0.15
169,1,99999.0,5.995,0,0,0,0,1,0,0.9,0.3
170,1,180.0,5.995,0,0,0,0,1,0,0.9,0.2
171,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
172,1,180.0,5.995,0,0,0,0,1,0,0.9,0.2
173,1,500.0,5.995,0,0,0,0,1,0,0.9,0.3
174,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
175,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
176,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
177,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
178,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
179,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
180,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
181,1,120.0,5.995,0,0,0,0,1,0,0.9,0.25
182,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
183,1,50.0,5.995,0,0,0,0,1,0,0.9,0.3
184,1,180.0,5.995,0,0,0,0,1,0,0.9,0.3
185,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
186,1,350.0,5.995,0,0,0,0,1,0,0.9,0.2
187,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
188,1,180.0,5.995,0,0,0,0,1,0,0.9,0.25
189,1,250.0,5.995,0,0,0,0,1,0,0.9,0.3
190,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
191,1,80.0,5.995,0,0,0,0,1,0,0.9,0.2
192,1,80.0,5.995,0,0,0,0,1,0,0.9,0.25
193,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
194,1,80.0,5.995,0,0,0,0,1,0,0.9,0.3
195,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
196,1,120.0,5.995,0,0,0,0,1,0,0.9,0.3
197,1,80.0,5.995,0,0,0,0,1,0,0.9,0.2
198,1,120.0,5.995,0,0,0,0,1,0,0.9,0.25
199,1,120.0,5.995,0,0,0,0,1,0,0.9,0.25
200,1,120.0,5.995,0,0,0,0,1,0,0.9,0.25
1,2,250.0,14.239,0,0,0,0,1,0,0.9,0.3
2,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
3,2,80.0,14.239,0,0,0,0,1,0,0.9,0.25
4,2,80.0,14.239,0,0,0,0,1,0,0.9,0.25
5,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
6,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
7,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
8,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
9,2,120.0,14.239,0,0,0,0,1,0,0.9,0.1
10,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
11,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
12,2,50.0,14.239,0,0,0,0,1,0,0.9,0.3
13,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
14,2,80.0,14.239,0,0,0,0,1,0,0.9,0.25
15,2,50.0,14.239,0,0,0,0,1,0,0.9,0.15
16,2,250.0,14.239,0,0,0,0,1,0,0.9,0.3
17,2,50.0,14.239,0,0,0,0,1,0,0.9,0.25
18,2,120.0,14.239,0,0,0,0,1,0,0.9,0.25
19,2,80.0,14.239,0,0,0,0,1,0,0.9,0.1
20,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
21,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
22,2,50.0,14.239,0,0,0,0,1,0,0.9,0.3
23,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
24,2,80.0,14.239,0,0,0,0,1,0,0.9,0.25
25,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
26,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
27,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
28,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
29,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
30,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
31,2,250.0,14.239,0,0,0,0,1,0,0.9,0.3
32,2,350.0,14.239,0,0,0,0,1,0,0.9,0.3
33,2,50.0,14.239,0,0,0,0,1,0,0.9,0.25
34,2,350.0,14.239,0,0,0,0,1,0,0.9,0.3
35,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.15
36,2,120.0,14.239,0,0,0,0,1,0,0.9,0.25
37,2,80.0,14.239,0,0,0,0,1,0,0.9,0.25
38,2,180.0,14.239,0,0,0,0,1,0,0.9,0.25
39,2,250.0,14.239,0,0,0,0,1,0,0.9,0.25
40,2,120.0,14.239,0,0,0,0,1,0,0.9,0.25
41,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
42,2,80.0,14.239,0,0,0,0,1,0,0.9,0.25
43,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
44,2,50.0,14.239,0,0,0,0,1,0,0.9,0.3
45,2,180.0,14.239,0,0,0,0,1,0,0.9,0.2
46,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
47,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
